"","A","C","G","T","M","R","W","S","Y","K","V","H","D","B","N","-","+","."
"629",0,-0.00629722921914358,-0.0420752732875205,-0.00266562324227826,0,0,0,0,-0.00125944584382872,0.0487026485045609,0,0,0,0,0,0.00359492308821012,0,0
"630",0.00443862952727984,-0.00144286028710474,-0.0335403878604095,-0.00377833753148615,0,0.0283925558191289,-0.00251889168765743,0.00485436893203883,0,0,0,0,0,0,0,0.00359492308821012,0,0
"631",0.0277322638233353,-0.00666405810569563,-0.0291506688513365,0,0.00593040033259152,-0.000183414443276027,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"632",0.00920740505245654,-0.0117018414810105,0.00721430143552371,0,-0.00251889168765743,-0.00453645056369373,0,-0.00125944584382872,0,0,0,0,0,0,0,0.00359492308821012,0,0
"633",-0.00238438776258834,-0.000183414443276027,0.000256780220586506,0.0129368320657357,0,-0.00918294979335306,-0.00251889168765743,0,0,-0.00251889168765743,0,0,0,0,0,0.00359492308821012,0,0
"634",0,0,0,-0.00844929202024891,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"635",0,0,-0.00844929202024891,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"636",0,0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"637",0,0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"638",0,0,-0.00233547724438143,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0.00359492308821012,0,0
"639",0.0580812403707417,0.00485436893203883,-0.0686581399329926,0.00485436893203883,-0.00125944584382872,0.00482991367293536,-0.00377833753148615,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0.00359492308821012,0,0
"640",0,-0.0273898901958866,0,0.0259714851678854,0,0,0,0,-0.00217651806020885,0,0,0,0,0,0,0.00359492308821012,0,0
"641",0,0,0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"642",-0.0307769435817172,0.031804064464063,0.0102345259348023,-0.0157247316035314,0.00485436893203883,0.00485436893203883,-0.00522119781859089,0,0.00412071115893473,-0.00774008950624832,0,0,0,0,0,0.00359492308821012,0,0
"643",-0.0643173314421266,0,-0.00629722921914358,0.0134626201364604,0,0.00359492308821012,0.0368418478393779,0,0,0.00826587757697293,0,0,0,0.00485436893203883,0,0.00359492308821012,0,0
"644",-0.00965982734587073,-0.0563938274926023,-0.00755667506297229,0.019710938837397,0.049252891834389,-0.000183414443276027,0.000892616957276661,-0.00125944584382872,-0.00325254946076154,0,0,0.00485436893203883,0,0,0,0.00359492308821012,0,0
"645",-0.0064806436624196,-0.0139884082071849,-0.00125944584382872,0.0186838179550512,0,0,0,-0.00125944584382872,0.000709202514000636,0,0,0,0,0,0,0.00359492308821012,0,0
"646",-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"647",0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"648",-0.000501332811621125,-0.0266317771636791,0.0107847692646304,-0.000183414443276027,-0.00144286028710474,0.0107847692646304,0.00359492308821012,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"649",0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"650",0,-0.00359492308821008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"651",-0.00700643173314419,-0.00251889168765743,-0.00125944584382872,0,0,0.00359492308821012,0.00359492308821012,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"652",0,0,-0.00107603140055268,0,0,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,0,0,0.00359492308821012,0,0
"653",-0.00233547724438143,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"654",-0.014954390941772,-0.01606710523098,-0.00918294979335306,0.0307035778044068,0.00196864835782935,0,-0.00125944584382872,-0.00251889168765743,0.00412071115893473,-0.00125944584382872,0,0.00485436893203883,0,0,0,0.00359492308821012,0,0
"655",0.00287349294465777,0.0169597221882566,-0.0332958352693747,0,0.011677386221907,-0.000366828886552054,-0.00125944584382872,0.00107603140055269,0,0,0,0,0,0,-0.00125944584382872,0.00359492308821012,0,0
"656",0.0253723313198503,0,-0.0214105793450882,0,0,-0.00755667506297229,0,0,0,0,0,0,0,0,0,0.00359492308821012,0,0
"657",-0.0197109388373969,0.00322809420165807,0.0102100706756988,-0.00251889168765743,0.00952532342080164,-0.0140373187253919,0.00485436893203883,0,0,0,0,0.00485436893203883,0,0,0,0.00359492308821012,0,0
"658",0.000183414443276075,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"659",0.00270230613093347,0,0,0,-0.00125944584382872,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"660",0.0245775353989875,0,-0.0178890220341885,0,-0.00377833753148615,-0.00272676139003693,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"661",0,0.00272676139003691,0,0.011493971778631,0,0,0,0,-0.0152967645692206,0,0,0,0,0,0,0.00107603140055269,0,0
"662",0.000183414443276075,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"663",0,-0.0108092245237338,0,0.0111760534102859,0,0,0,0,-0.00144286028710474,0,0,0,0,0,0,0.00107603140055269,0,0
"664",-0.00125944584382872,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"665",0.000183414443276075,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"666",-0.014770976498496,0,0.00309359027658895,0,0,0.0106013548213543,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"667",-0.0012349905847252,-0.00899953535007703,-0.000366828886552054,0,0.00593040033259152,0.00359492308821012,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"668",0.00522119781859087,-0.00125944584382872,0,0,-0.00251889168765743,-0.00251889168765743,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"669",-0.0283436453009219,0,0.0161404710082903,0,0,0.00879166564769754,-0.00251889168765743,0,0,0,0,0,0,0,0.00485436893203883,0.00107603140055269,0,0
"670",0,0,-0.00107603140055268,0,0,0,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"671",-0.00107603140055268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107603140055269,0,0
"672",-0.034848744222445,0.00359492308821012,0.031987478907339,-0.00125944584382872,-0.00377833753148615,0.00215206280110538,-0.00251889168765743,0,-0.00125944584382872,0,0,0,0,0,0.00485436893203883,0.00107603140055269,0,0
"673",0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"674",0.0057469858893155,-0.002861265315106,0,0,-0.00270230613093346,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"675",-0.00629722921914358,0.013939497688978,-0.000183414443276027,0.000489105182069349,0,-0.00125944584382872,-0.00125944584382872,0,-0.0135115306546673,0.00341150864493409,0,0,0,0,0.00485436893203883,-0.000183414443276027,0,0
"676",0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"677",0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"678",-0.00338705338583056,0.00341150864493409,-0.00288572057420949,-0.00377833753148615,0.0120442151084591,-0.00755667506297229,0.00359492308821012,0,0,0,0,-0.00125944584382872,0,0,0,-0.000183414443276027,0,0
"679",0,0.00700643173314421,0,-0.00915849453424955,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,-0.000183414443276027,0,0
"680",0,0,0,-0.00341150864493411,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"681",0,0.0172042747792912,0,-0.0369641241348952,0,0,0,0,0.0199432637988799,0,0,0,0,0,0,-0.000183414443276027,0,0
"682",0,0.00036682888655204,0,0.0023354772443814,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"683",-0.00112494191875963,0,-0.0203345479445355,-0.00171186813724289,0,-0.000183414443276027,0.00556357144603947,0,0,0.0131202465090118,0,0,0.00485436893203883,0,0,-0.000183414443276027,0,0
"684",-0.0064806436624196,-0.00613827003497102,-0.0142207331686679,0.00707979751045462,-0.00251889168765743,0,-0.00125944584382872,0,0.011860800665183,0.0131202465090118,0,0,-0.00125944584382872,0,0,-0.000183414443276027,0,0
"685",0,0,0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"686",0,0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"687",0,0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"688",-0.00789904869042091,0.00107603140055269,0,0.00485436893203883,-0.00251889168765743,0.00718984617642024,-0.00125944584382872,0,0,0,0,0,0,0,-0.00125944584382872,-0.000183414443276027,0,0
"689",0,0,0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"690",0,0,0.000183414443276075,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183414443276027,0,0
"691",0,0,-0.00215206280110536,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0.00341150864493409,0,0
"692",0,0,-0.00341150864493411,0,0,0,0,0,0,0,0,0,0,0,0,0.00341150864493409,0,0
"693",-0.00792350394952435,0.00304467975838204,-0.0282825071531633,-0.0110293218556651,0,0.00359492308821012,0.00844929202024895,0,0.0129368320657357,0.0157980973808418,0,0,0,0,0,0.00341150864493409,0,0
"694",0,-0.00377833753148615,0,0.00288572057420944,0,0,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"695",0.00036682888655204,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"696",0,-0.000183414443276027,0,0.00325254946076159,0,0,-0.00125944584382872,0,-0.00270230613093346,0,0,0,0,0,0,0.000892616957276661,0,0
"697",0,0,-0.000892616957276604,0,0,0,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"698",-0.000892616957276604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"699",-0.00965982734587068,0,0.00931745371842214,0,0,-0.000550243329828079,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"700",-0.00125944584382872,-0.00196864835782939,0,-0.00125944584382872,-0.00125944584382872,0,0,0.00485436893203883,0,0,0,0,0,0,0,0.000892616957276661,0,0
"701",0,0,0,0.00288572057420944,0,0,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,-0.00125944584382872,0.000892616957276661,0,0
"702",-0.000366828886552054,-0.0236971460712626,0,0.0150888948668411,0.0023354772443814,-0.00125944584382872,0,0,0.00700643173314421,0,0,0,0,0,0,0.000892616957276661,0,0
"703",0,-0.000892616957276604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"704",0.00036682888655204,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0.000892616957276661,0,0
"705",0,0.00538015700276344,0,-0.0132792056931843,0,0,0,0,0.00700643173314421,0,0,0,0,0,0,0.000892616957276661,0,0
"706",0,0.00036682888655204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"707",0,-0.00322809420165804,0,-0.00125944584382872,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.000366828886552054,0,0
"708",-0.00881612090680101,0.0023354772443814,-0.000183414443276027,-0.00716539091731672,0,0,0.00107603140055269,0,0.00718984617642024,0.00593040033259152,0,0,0,0,0,-0.000366828886552054,0,0
"709",0,0,0.00414516641803819,0,0,-0.00377833753148615,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"710",0.00036682888655204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"711",0,0.00482991367293536,-0.00251889168765743,-0.0155902276784622,0,0,-0.00251889168765743,0,0.0186838179550512,-0.00251889168765743,0,0,0,0,0,-0.000366828886552054,0,0
"712",0.00036682888655204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"713",-0.00645618840331608,0.0106013548213543,-0.00125944584382872,0,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"714",-0.0152478540510136,0,0.000525788070724606,0,-0.00251889168765743,0.0140128634662884,-0.00125944584382872,0.00485436893203883,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"715",0,0,0,-0.00448754004548679,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,-0.000366828886552054,0,0
"716",0,0,0.00036682888655204,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366828886552054,0,0
"717",0,0,0.00162627473038079,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.000366828886552054,0,0
"718",-0.00430412560221072,0,-0.00125944584382872,0,0.00485436893203883,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00322809420165807,0,0
"719",-0.00125944584382872,-0.00070920251400064,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0.00322809420165807,0,0
"720",0.00235993250348487,-0.00503778337531486,0.000892616957276661,0.00359492308821012,-0.00251889168765743,0,-0.00251889168765743,0,0,0,0,0,0,0,0,0.00322809420165807,0,0
"721",-0.00144286028710474,0,-0.0053801570027634,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0.00322809420165807,0,0
"722",0,0,0,-0.00430412560221072,0,0,-0.00125944584382872,0,0.00485436893203883,-0.00251889168765743,0,0,0,0,0,0.00322809420165807,0,0
"723",0.0072632119537307,-0.0125944584382872,-0.0131691570272187,-0.00125944584382872,0.00359492308821012,0.0141962779095645,0,0,-0.00125944584382872,0,0,0,0,0,0,0.00322809420165807,0,0
"724",0,-0.00556357144603947,0,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,0,0.00196864835782935,0,0
"725",0.00180968917365676,0,0,-0.00377833753148615,0,0,0,0,0,0,0,0,0,0,0,0.00196864835782935,0,0
"726",-0.0271820204935071,-0.00125944584382872,0.0183903548458096,0,0,0.0080824631336969,0,0,0,0,0,0,0,0,0,0.00196864835782935,0,0
"727",0,-0.000525788070724564,0,0.00107603140055269,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,0.00196864835782935,0,0
"728",-0.00125944584382872,0.000550243329828115,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0.00196864835782935,0,0
"729",-0.00251889168765743,0.000892616957276661,0,-0.00231102198527788,0,0,0,0,-0.00288572057420949,0.00485436893203883,0,0,0,0,0,0.00196864835782935,0,0
"730",-0.00412071115893475,0,-0.00144286028710474,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0.00196864835782935,0,0
"731",0,0,0,-0.00682301728986823,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0.00196864835782935,0,0
"732",-0.002861265315106,0.00359492308821012,0,-0.00144286028710474,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00196864835782935,0,0
"733",0.0201878163899147,-0.00432858086131423,-0.0437015480179013,0.00107603140055269,0.00359492308821012,0.0140128634662884,0,0.00485436893203883,0,-0.00125944584382872,0,0,0,0,0,0.00556357144603947,0,0
"734",0.00546575040962557,-0.00146731554620821,-0.00377833753148615,-0.00738548824924801,-0.00125944584382872,-0.00125944584382872,0.0141962779095645,0,-0.00881612090680101,-0.00125944584382872,0,0,0,0,0,0.00556357144603947,0,0
"735",-0.0050866938935218,-0.00125944584382872,0.0044019466386247,0.0023354772443814,0,-0.00469540974786628,0,0,0,-0.00125944584382872,0,0,0,0,0,0.00556357144603947,0,0
"736",0,0.0189405981756376,0,-0.0199921743170869,0,0,0,0,-0.00451199530459025,0,0,0,0,0,0,0.00556357144603947,0,0
"737",0,0,0,-0.00556357144603947,0,0,0,0,0,0,0,0,0,0,0,0.00556357144603947,0,0
"738",-0.00561248196424641,0,-0.00803355261548988,0,0,0.0080824631336969,0,0,0,0,0,0,0,0,0,0.00556357144603947,0,0
"739",0,-0.00556357144603947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556357144603947,0,0
"740",0,-0.00556357144603947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556357144603947,0,0
"741",-0.0003423736274486,0,-0.00503778337531486,-0.00125944584382872,0.00485436893203883,-0.00251889168765743,0,0,0,0,0,0,0,0,-0.00125944584382872,0.00556357144603947,0,0
"742",0.00700643173314421,-0.00251889168765743,-0.014722065980289,0,0,0.0023354772443814,0,0,0,-0.00251889168765743,0,0,0,0,0,0.0104179403780783,0,0
"743",-0.0150888948668411,0,0,-0.00251889168765743,0,-0.00125944584382872,0.00844929202024895,0,0,0,0,0,0,0,0,0.0104179403780783,0,0
"744",0.00206646939424326,-0.0199921743170869,-0.0228534396321929,-0.0041451664180382,0.0192340612848793,0.0190506468416033,-0.00251889168765743,0,0,0,0,0,0,0,-0.00125944584382872,0.0104179403780783,0,0
"745",0.000917072216380155,-0.0100755667506297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915849453424959,0,0
"746",-0.0140128634662884,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0.00915849453424959,0,0
"747",0.0300799686972684,0,-0.0850309359027659,0,0,0.0483113643589054,-0.00251889168765743,0,0,0,0,0,0,0,0,0.00915849453424959,0,0
"748",-0.00251889168765743,0,-0.00771563424714483,0,0,0,0,0,0,0,0,0,0,0,0,0.0102345259348023,0,0
"749",-0.0138294490230124,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0.0102345259348023,0,0
"750",0.00267785087182999,0.0103568022303195,-0.00251889168765743,-0.0214350346041916,0.0143796923528405,0.00359492308821012,0,0,-0.0160304223423247,-0.00125944584382872,0,0,0,0,0,0.0102345259348023,0,0
"751",0.0795529578635886,-0.00125944584382872,-0.00377833753148615,-0.00125944584382872,0,0.00485436893203883,0.00485436893203883,0,0,0,0,0,0,0,0,-0.0829644665085227,0,0
"752",-0.00503778337531486,-0.00377833753148615,0.0898119390574943,0.00322809420165807,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,-0.0829644665085227,0,0
"753",0,0.0695018463720624,0,-0.0106258100804578,0,0,0,-0.00125944584382872,0.0253478760607469,0,0,0,0,0,0,-0.0829644665085227,0,0
"754",0,0,0,0.0818884351079699,0,0,0,0,0,0,0,0,0,0,0,-0.08188843510797,0,0
"755",0,0,0.0818884351079699,0,0,0,0,0,0,0,0,0,0,0,0,-0.08188843510797,0,0
"756",0,0,0.0818884351079699,0,0,0,0,0,0,0,0,0,0,0,0,-0.08188843510797,0,0
"757",0.0700276344427869,0,0,0,-0.00125944584382872,0.00359492308821012,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0711036658433396,0,0
"758",0,0.0662492969113008,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.0711036658433396,0,0
"759",-0.0125944584382872,-0.00377833753148615,-0.00251889168765743,0.0840649531681789,0,0,0.00485436893203883,0,0.00359492308821012,-0.00251889168765743,0,0,0,0,0,-0.0711036658433396,0,0
"760",0,0,0.0748820033748258,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.073622557530997,0,0
"761",0,0,0,0.0761414492186545,0,0,-0.00251889168765743,0,0,0,0,0,0,0,0,-0.073622557530997,0,0
"762",-0.00251889168765743,0.096659411606466,0,-0.00666405810569563,-0.00125944584382872,0,0,0,-0.0113350125944584,0,0,0,0,0,-0.00125944584382872,-0.073622557530997,0,0
"763",0.0738059719742731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738059719742731,0,0
"764",0.0738059719742731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738059719742731,0,0
"765",0,-0.00125944584382872,0,0.0752488322613778,0,0,0,0,-0.000183414443276027,0,0,0,0,0,0,-0.0738059719742731,0,0
"766",0,0,0.0775843095057592,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.0763248636619305,0,0
"767",0.078843755349588,0,0,0,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.0763248636619305,0,0
"768",0,0.0904110929055293,0,-0.0203590032036389,0,0,0,0,0.00627277396004011,0,0,0,0,0,0,-0.0763248636619305,0,0
"769",0.0716539091731677,0.00107603140055269,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,-0.0763248636619305,0,0
"770",0,0,0,0.0763248636619305,0,0,0,0,0,0,0,0,0,0,0,-0.0763248636619305,0,0
"771",0.0826220928810741,-0.00251889168765743,0,-0.00125944584382872,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0763248636619305,0,0
"772",0,0.0826220928810741,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.0813626470372454,0,0
"773",0.0813626470372454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813626470372454,0,0
"774",0.00338705338583063,0,0.0662982074295078,0,0,0.0129368320657357,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.0813626470372454,0,0
"775",0.0928810740749798,0,0,0,0,-0.00251889168765743,-0.00629722921914358,0,0,0,0,0,0,0,0,-0.0840649531681788,0,0
"776",0.0865838448558363,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,0,0,0,-0.0840649531681788,0,0
"777",-0.0217774082316402,0,0.117177373994278,0,0,-0.0113350125944584,0,0,0,0,0,0,0,0,0,-0.0840649531681788,0,0
"778",-0.00125944584382872,-0.00792350394952435,0,0.0815705167396249,0,0,0.00485436893203883,0,0.0143796923528405,0,0,0,0,0,-0.00125944584382872,-0.0903621823873224,0,0
"779",0,0,0,0.0903621823873224,0,0,0,0,0,0,0,0,0,0,0,-0.0903621823873224,0,0
"780",0.0847986109412829,0,0.00341150864493409,0,-0.00125944584382872,0.00467095448876281,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.0903621823873224,0,0
"781",0.00359492308821012,0,0.0844317820547309,0,0,0,0,0,0,0,0,0,0,0,0,-0.088026705142941,0,0
"782",0,0,0,0.0905455968305985,0,0,0,0,0,-0.00251889168765743,0,0,0,0,0,-0.088026705142941,0,0
"783",-0.00595485559169499,-0.00125944584382872,0.0968672813088455,0,0,0.000892616957276661,0,0,0,-0.00125944584382872,0,0,0,0,-0.00125944584382872,-0.088026705142941,0,0
"784",0,0,0.0860580567851117,0,0,0.00359492308821012,0,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,-0.0871340881856643,0,0
"785",-0.00125944584382872,0,0.0883935340294931,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871340881856643,0,0
"786",0.082120760069453,-0.00377833753148615,-0.00270230613093346,-0.00251889168765743,0,0.00682301728986818,0.0023354772443814,0,0,0,0,0,0,0,0.00485436893203883,-0.0871340881856643,0,0
"787",0.0885769484727691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885769484727691,0,0
"788",0.0885769484727691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885769484727691,0,0
"789",0.101012447726884,0,-0.00810691839280037,0,-0.00125944584382872,-0.00306913501748551,0,0,0,0,0,0,0,0,0,-0.0885769484727691,0,0
"790",0,-0.0275488493800592,0,0.122789855958524,0,0,0,0,-0.0041451664180382,-0.00125944584382872,0,0,0,0,0,-0.0898363943165978,0,0
"791",0,0,0,0.0898363943165978,0,0,0,0,0,0,0,0,0,0,0,-0.0898363943165978,0,0
"792",-0.0565038761585679,0,0.11797216991514,0,0,0.0283681005600254,0,0,0,0,0,0,0,0,0,-0.0898363943165978,0,0
"793",0.0950575921351887,0,0,0,0,-0.00503778337531486,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0887603629160451,0,0
"794",0.0963170379790175,0,-0.00125944584382872,0,-0.00125944584382872,-0.00377833753148615,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0887603629160451,0,0
"795",0,-0.00432858086131423,0,0.0862659264874912,0,0,0,0,0.0080824631336969,0,0,0,0,0,-0.00125944584382872,-0.0887603629160451,0,0
"796",0,0,0,0.0900198087598738,0,0,0,0,0,0,0,0,0,0,0,-0.0900198087598738,0,0
"797",0,0,0.0900198087598738,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900198087598738,0,0
"798",0,0,0.0925387004475313,0,0,0,0,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,-0.0900198087598738,0,0
"799",0,0,0.0950575921351887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950575921351887,0,0
"800",0,0.0950575921351887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950575921351887,0,0
"801",0.0812281431121763,0.00359492308821012,0.00952532342080164,0,0.00341150864493409,-0.00270230613093346,0,0,0,0,0,0,0,0,0,-0.0950575921351887,0,0
"802",0.0977598982661222,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.102614267198161,0,0
"803",0,0,0.10387371304199,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.102614267198161,0,0
"804",0,-0.00954977867990512,0,0.0956322907241202,0,0,0,0,0.0165317551539459,0,0,0,0,0,0,-0.102614267198161,0,0
"805",-0.00125944584382872,0.0943483896211881,0,0,0,0,0,0.00107603140055269,0,0,0,0,0,0,0,-0.094164975177912,0,0
"806",0.0954244210217408,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.094164975177912,0,0
"807",0.000501332811621139,0,0.0674231493482673,0,0,0.0274999388618522,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.094164975177912,0,0
"808",0.0992027585532269,0,0,-0.00125944584382872,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0954244210217407,0,0
"809",0,0,0,0.0954244210217408,0,0,0,0,0,0,0,0,0,0,0,-0.0954244210217407,0,0
"810",-0.00396175197476217,0.00141840502800127,0,0.0924041965224621,0,0,0.00107603140055269,0,0.00448754004548678,0,0,0,0,0,0,-0.0954244210217407,0,0
"811",-0.00125944584382872,0,0,0.100645618840332,0,0,0,0,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,-0.0968672813088455,0,0
"812",0.0981267271526742,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.0968672813088455,0,0
"813",0,0.0182558509207405,-0.00125944584382872,0.0336871194150302,0,0,0.00485436893203883,0,0.0413293878848646,0,0,0,0,0,0,-0.0968672813088455,0,0
"814",0,-0.00423075982490034,0.127020615783424,-0.0169230392996014,0,0,0,-0.00377833753148615,0.0023354772443814,-0.00125944584382872,0,0,0,0,0,-0.103164510527989,0,0
"815",0,0.102088479127436,-0.00125944584382872,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,0,-0.103164510527989,0,0
"816",0.107126262502751,-0.00125944584382872,0.00359492308821012,-0.00125944584382872,0,-0.00377833753148615,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.103164510527989,0,0
"817",0,0,0.0923797412633587,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,-0.09112029541953,0,0
"818",0,0,0.09112029541953,0,0,0,0,0,0,0,0,0,0,0,0,-0.09112029541953,0,0
"819",-0.0229023501503998,-0.00251889168765743,0.0867061211513536,0,0,0.0298354161062336,0,0,0,0,0,0,0,0,0,-0.09112029541953,0,0
